symbol,orderId,side,qty,orderPrice,orderType,execType,closedSize,cumEntryValue,avgEntryPrice,cumExitValue,avgExitPrice,closedPnl,fillCount,leverage,createdTime,updatedTime,tradeTime,cumPnL
BTCUSDT,fe54d2d4-5095-49f2-ab0a-ba422b27cfc0,Sell,0.195,28221.80,Limit,Trade,0.195,5561.89095226,28522.52,5503.5435,28223.30,-61.29357659,1,10,1683119540287,1683119540287,2023-05-03 13:12:20.287000064,66714.80773900994
BTCUSDT,7ec1b99a-1b40-496f-93f8-a37f176db2f5,Sell,0.573,28262.60,Limit,Trade,0.573,16343.40264433,28522.52,16194.4698,28262.60,-151.44502646,3,10,1683120019637,1683120053726,2023-05-03 13:20:36.681499904,66563.36271254993
BTCUSDT,db678d21-ec53-4175-8023-afd9fca0d1dc,Sell,0.584,28215.20,Limit,Trade,0.584,16657.15033908,28522.52,16477.6768,28215.20,-182.03339445,1,10,1683120355668,1683120356221,2023-05-03 13:25:55.944499968,66381.32931809993
BTCUSDT,faf2ef58-b053-4cc0-9e98-29c05d1f27a7,Sell,1.962,28224.90,Limit,Trade,1.962,55961.17973509,28522.52,55377.2538,28224.90,-592.5263778,1,10,1683120504682,1683120527416,2023-05-03 13:28:36.048999936,65788.80294029994
BTCUSDT,8fc17bc3-7f69-480d-96e2-9bb7a9e7efbe,Sell,0.536,28207.40,Limit,Trade,0.263,7501.42215614,28522.52,7418.5462,28207.40,-84.0287267,1,10,1683120620692,1683120621335,2023-05-03 13:30:21.013499904,65704.77421359994
BTCUSDT,c5aebe96-d7fb-4ba2-b115-084f62302d8f,Buy,2.000,28610.30,Limit,Trade,2.000,56714.83443666,28357.42,57220.6,28610.30,-511.669509,3,10,1683138377380,1683138382798,2023-05-03 18:26:20.088999936,65193.104704599944
BTCUSDT,a14c10a8-711e-401a-b36e-842044a1c151,Buy,0.618,28610.30,Limit,Trade,0.618,17524.88384092,28357.42,17681.0418,28610.10,-164.7010717,2,10,1683138382809,1683138382809,2023-05-03 18:26:22.808999936,65028.40363289994
BTCUSDT,bb41841f-1b91-4d19-8fd1-93090281028b,Buy,2.000,28544.70,Limit,Trade,2.000,56690.17529075,28345.09,57089.4,28544.70,-404.59787052,6,10,1683147681713,1683147706278,2023-05-03 21:01:33.995500032,64623.80576237994
BTCUSDT,8edd4ef1-6f38-4659-9096-e58f2d57849e,Buy,2.000,28544.70,Limit,Trade,2.000,56690.17529077,28345.09,57089.4,28544.70,-404.59787056,1,10,1683147706288,1683147706356,2023-05-03 21:01:46.321999872,64219.20789181994
BTCUSDT,f7bbe831-b141-410e-8549-563711895474,Buy,0.982,28544.70,Limit,Trade,0.982,27834.87606777,28345.09,28027.5566,28541.30,-205.96915916,1,10,1683147706367,1683147706367,2023-05-03 21:01:46.367000064,64013.23873265994
BTCUSDT,0a2f1073-c67c-45bf-8a6c-83a812d8917b,Buy,2.000,28987.90,Limit,Trade,2.000,56690.17529077,28345.09,57975.8,28987.90,-1291.01559856,2,10,1683149170320,1683149174354,2023-05-03 21:26:12.336999936,62722.22313409994
BTCUSDT,f842e4cc-d359-479f-8b6b-eaacc9710d03,Buy,0.497,28989.80,Limit,Trade,0.497,14087.50855975,28345.09,14398.7571,28971.34,-318.05953935,3,10,1683149174375,1683149174375,2023-05-03 21:26:14.375000064,62404.163594749945
BTCUSDT,ee97d6fc-22d3-4955-a354-def22053e908,Buy,0.335,28889.00,Limit,Trade,0.335,9495.6043612,28345.09,9677.815,28889.00,-183.11295013,1,10,1683150004571,1683150006146,2023-05-03 21:40:05.358500096,62221.05064461994
BTCUSDT,10ec641c-7ceb-4ea1-9ce0-3332d64b311a,Buy,2.000,28899.90,Limit,Trade,1.282,36338.40236141,28345.09,37049.6718,28899.90,-714.72274238,1,10,1683150070308,1683150079606,2023-05-03 21:41:14.956999936,61506.327902239944
BTCUSDT,4d9913cc-321c-43ee-9c1c-d9435bb80e17,Sell,2.000,29186.10,Limit,Trade,2.000,58162.99439937,29081.50,58372.2,29186.10,194.34375108,4,10,1683198267788,1683198283904,2023-05-04 11:04:35.846000128,61700.67165331994
BTCUSDT,43c61a53-6a1a-4951-8b17-bcd9b77636c2,Sell,0.790,29185.80,Limit,Trade,0.790,22974.38278776,29081.50,23059.547,29189.30,70.53110324,1,10,1683198283915,1683198283916,2023-05-04 11:04:43.915500032,61771.20275655994
BTCUSDT,52877745-4a8c-4430-a05b-af55af1ec5ee,Sell,2.000,29145.10,Limit,Trade,2.000,58162.9943993,29081.50,58290.2,29145.10,112.34539115,14,10,1683201719925,1683201768600,2023-05-04 12:02:24.262500096,61883.54814770994
BTCUSDT,faac220c-69c7-4c7b-9b09-9508a6ef11e3,Sell,0.427,29145.10,Limit,Trade,0.427,12417.79930426,29081.50,12444.9577,29145.10,23.98574101,2,10,1683201768611,1683201768614,2023-05-04 12:02:48.612499968,61907.53388871994
BTCUSDT,1a05062e-051b-4625-b7bc-2fc4f34432fe,Sell,0.586,28842.40,Limit,Trade,0.586,17038.97484628,29076.75,16901.6464,28842.40,-141.56895787,2,10,1683210005128,1683210005272,2023-05-04 14:20:05.200000000,61765.96493084994
BTCUSDT,7a89ad3d-f2d4-447b-b239-aceac8242b03,Sell,0.658,28762.20,Limit,Trade,0.658,19132.50076596,29076.75,18925.5276,28762.20,-211.73364062,1,10,1683212406290,1683212419704,2023-05-04 15:00:12.996999936,61554.231290229945
BTCUSDT,c12ab993-c13f-497e-8d2a-b16d4636f313,Sell,0.705,28924.90,Limit,Trade,0.705,20482.06132527,29052.57,20392.0545,28924.90,-96.92672293,4,10,1683217505948,1683217511107,2023-05-04 16:25:08.527500032,61457.30456729994
BTCUSDT,a6fa4b6f-6f0b-491b-86f7-8c3801cf0c83,Sell,0.566,28915.20,Limit,Trade,0.566,16443.75419874,29052.57,16366.0032,28915.20,-83.30643801,1,10,1683217843492,1683217858760,2023-05-04 16:30:51.126000128,61373.99812928995
BTCUSDT,1e9a6ed0-bea3-4c95-b46f-3815b2dbfdce,Sell,0.736,28674.60,Limit,Trade,0.736,21382.69097221,29052.57,21104.5056,28674.60,-285.40586468,1,10,1683225033765,1683225044460,2023-05-04 18:30:39.112499968,61088.59226460995
BTCUSDT,4d830409-3130-48aa-bc26-42a117ce1248,Sell,0.773,28786.00,Limit,Trade,0.773,22457.63603467,29052.57,22251.578,28786.00,-213.6432361,2,10,1683226806047,1683226830323,2023-05-04 19:00:18.184999936,60874.94902850995
BTCUSDT,7a0b3f2b-cc47-49ad-a27a-40bc29ae62f6,Sell,0.998,28782.70,Limit,Trade,0.998,28974.28602409,29032.35,28725.1346,28782.70,-258.34257485,1,10,1683243914741,1683243926697,2023-05-04 23:45:20.719000064,60616.60645365995
BTCUSDT,0547cdb2-4d3e-4980-9c98-0e6f752979f6,Sell,0.361,28799.30,Limit,Trade,0.361,10480.67861192,29032.35,10396.5473,28799.30,-87.4560865,1,10,1683244214433,1683244249031,2023-05-04 23:50:31.732000000,60529.15036715995
BTCUSDT,1f082a0b-cec4-46e8-8d16-7b40ca80e290,Sell,0.739,28827.00,Limit,Trade,0.739,21454.90718617,29032.35,21303.153,28827.00,-159.46818536,1,10,1683245460488,1683245562288,2023-05-05 00:11:51.388000000,60369.68218179995
BTCUSDT,df0d14a4-66d5-40f1-bbde-5bd2fbf9b306,Sell,0.343,28860.50,Limit,Trade,0.343,9958.09629886,29032.35,9899.1515,28860.50,-62.52540989,1,10,1683246765572,1683246779559,2023-05-05 00:32:52.565499904,60307.156771909955
BTCUSDT,afa0ebb3-a6b5-434b-a6db-c0cae3967dac,Sell,0.339,28888.00,Limit,Trade,0.339,9841.96689596,29032.35,9793.032,28888.00,-52.47393704,1,10,1683246903376,1683246905449,2023-05-05 00:35:04.412499968,60254.68283486996
BTCUSDT,bf8ffae6-9faf-4493-9a35-765b6425ab6a,Sell,0.737,29155.40,Limit,Trade,0.737,21396.84248472,29032.35,21487.5298,29155.40,82.98935234,2,10,1683250510709,1683250510958,2023-05-05 01:35:10.833499904,60337.67218720996
BTCUSDT,1b03fa1b-e81f-40d8-bd6d-5bc89e73cde8,Sell,2.000,29314.10,Limit,Trade,0.164,4761.30551897,29032.35,4807.5124,29314.10,44.49338095,4,10,1683251109742,1683251112665,2023-05-05 01:45:11.203500032,60382.16556815996
BTCUSDT,9e1a93db-8894-41cf-8826-c146b2f0b5bb,Sell,2.000,29285.80,Limit,Trade,2.000,58064.70145109,29032.35,58571.6,29285.80,486.00333844,1,10,1683251164750,1683251165095,2023-05-05 01:46:04.922500096,60868.16890659996
BTCUSDT,f1e69121-c154-43dd-a129-5f0e01401c6b,Sell,1.198,29285.80,Limit,Trade,1.198,34780.7561692,29032.35,35092.2952,29292.40,285.68756942,1,10,1683251165105,1683251165106,2023-05-05 01:46:05.105499904,61153.85647601996
BTCUSDT,792637e2-2e9d-4242-8982-3972c8c61b5f,Sell,2.000,29321.40,Limit,Trade,1.007,29235.57718056,29032.35,29526.6498,29321.40,280.55116408,13,10,1683251170310,1683251173111,2023-05-05 01:46:11.710500096,61434.40764009996
BTCUSDT,d35409f4-a79d-499d-bb1d-57407ed03d17,Sell,1.728,29316.90,Limit,Trade,1.728,50167.90205373,29032.35,50659.6032,29316.90,473.64660963,4,10,1683251175759,1683251177094,2023-05-05 01:46:16.426500096,61908.05424972996
BTCUSDT,cdaae32f-f07e-4970-b753-d9a6a2db2d94,Sell,2.000,29046.70,Limit,Trade,2.000,58222.17252049,29111.09,58093.4,29046.70,-150.07618845,2,10,1683273672614,1683273687771,2023-05-05 08:01:20.192499968,61757.97806127996
BTCUSDT,480fa7e1-f690-472e-8a2c-b85600f89a7b,Sell,0.038,29046.70,Limit,Trade,0.038,1106.22127788,29111.09,1103.862,29049.00,-3.18351687,1,10,1683273687795,1683273687795,2023-05-05 08:01:27.795000064,61754.79454440996
BTCUSDT,af2e5205-566d-4af0-9619-4e9e15ec435d,Sell,2.000,29055.80,Limit,Trade,2.000,58222.17252045,29111.09,58111.6,29055.80,-131.87655232,12,10,1683273730319,1683273743175,2023-05-05 08:02:16.747000064,61622.91799208996
BTCUSDT,100109d3-670e-45ff-8ead-a25f47cf0f7b,Sell,0.022,29043.90,Limit,Trade,0.022,640.44389772,29111.09,638.9658,29043.90,-1.71243683,1,10,1683273877632,1683273922264,2023-05-05 08:04:59.948000000,61621.20555525996
BTCUSDT,82730aa2-cabe-4910-838e-6585a18c132c,Sell,2.000,29058.00,Limit,Trade,2.000,58222.17252048,29111.09,58116,29058.00,-127.47664033,13,10,1683276536764,1683276573178,2023-05-05 08:49:14.971000064,61493.72891492996
BTCUSDT,1347ba73-164d-4da8-ac92-19e85bd96c49,Sell,0.028,29058.00,Limit,Trade,0.028,815.11041528,29111.09,813.624,29058.00,-1.78467295,1,10,1683276573188,1683276592053,2023-05-05 08:49:42.620499968,61491.94424197996
BTCUSDT,193ad9ed-1fd7-452f-84ae-3cae663a9e0a,Sell,2.000,29077.10,Limit,Trade,2.000,58222.1725205,29111.09,58154.2,29077.10,-89.27740448,1,10,1683283096047,1683283182984,2023-05-05 10:38:59.515500032,61402.66683749996
BTCUSDT,abc76c61-8b4f-4036-9d99-f36b075ba371,Sell,0.069,29077.10,Limit,Trade,0.069,2008.66495194,29111.09,2006.5407,29080.30,-3.6217603,2,10,1683283182995,1683283182995,2023-05-05 10:39:42.995000064,61399.04507719996
BTCUSDT,244d3c0a-33ad-4019-ae88-2f563f7ad57c,Sell,2.000,29386.60,Limit,Trade,1.216,35664.57422679,29329.42,35734.1056,29386.60,57.12640793,8,10,1683344824450,1683344846400,2023-05-06 03:47:15.424999936,61456.17148512996
BTCUSDT,cc1c3193-d737-47c4-8c4b-50c727c72c80,Sell,2.000,29370.10,Limit,Trade,2.000,58658.83918886,29329.42,58740.2,29370.10,60.95856766,2,10,1683344894458,1683344914175,2023-05-06 03:48:24.316499968,61517.130052789966
BTCUSDT,27e81477-2e52-46a6-8076-9e3a5f758984,Sell,0.340,29360.10,Limit,Trade,0.340,9972.0026621,29329.42,9982.434,29360.10,6.96302451,1,10,1683344960467,1683344998203,2023-05-06 03:49:39.335000064,61524.09307729996
BTCUSDT,30c00a24-20df-43a8-aed1-fc71c3b0b187,Sell,0.319,29352.10,Limit,Trade,0.319,9356.08485062,29329.42,9363.3199,29352.10,3.98100639,1,10,1683345308505,1683345370722,2023-05-06 03:55:39.613499904,61528.074083689964
BTCUSDT,7dc5fe4c-ff96-4826-b9f3-52ea7c670cb3,Sell,0.891,29351.30,Limit,Trade,0.891,26132.51285863,29329.42,26152.0083,29351.30,10.40657692,2,10,1683353739792,1683353744814,2023-05-06 06:15:42.303000064,61538.48066060997
BTCUSDT,5ae68646-28b4-4247-bc4c-8481216000aa,Sell,0.538,29366.70,Limit,Trade,0.538,15779.22774175,29329.42,15799.2846,29366.70,14.56869138,12,10,1683356461912,1683356485028,2023-05-06 07:01:13.470000128,61553.04935198997
BTCUSDT,903ac45f-ee42-40b2-bd91-84d68a8b5c00,Sell,0.360,29365.10,Limit,Trade,0.360,10558.59105398,29329.42,10571.436,29365.10,9.17257822,4,10,1683356719929,1683356737242,2023-05-06 07:05:28.585499904,61562.22193020997
BTCUSDT,5f8d9c3c-5e34-4c59-9d1f-cb6325247716,Sell,2.000,29387.80,Limit,Trade,2.000,58658.83918871,29329.42,58775.6,29387.80,96.35785998,36,10,1683357993047,1683358085838,2023-05-06 07:27:19.442500096,61658.57979018997
BTCUSDT,0bdd7e1b-b71d-4397-97d0-a6fdce5a8ca2,Sell,0.550,29387.80,Limit,Trade,0.550,16131.18077693,29329.42,16163.29,29387.80,26.49841143,3,10,1683358085846,1683358098819,2023-05-06 07:28:12.332499968,61685.078201619974
BTCUSDT,2b5ef844-f324-4628-bae2-d5a061fcd399,Sell,0.555,29385.50,Limit,Trade,0.555,16277.82787482,29329.42,16308.9525,29385.50,25.46283189,23,10,1683358295005,1683358349558,2023-05-06 07:32:02.281499904,61710.54103350997
BTCUSDT,a99c9c29-b720-4cec-84b6-53db26d1f7f7,Sell,1.604,29380.10,Limit,Trade,1.604,47044.38902948,29329.42,47125.6804,29380.10,64.92845043,1,10,1683358633039,1683358636554,2023-05-06 07:37:14.796499968,61775.469483939974
BTCUSDT,d82cfefb-c417-4515-b61e-be57c8f24858,Sell,1.750,29379.70,Limit,Trade,1.750,51326.48429027,29329.42,51414.475,29379.70,70.13841066,1,10,1683359105151,1683359142246,2023-05-06 07:45:23.698500096,61845.607894599976
BTCUSDT,7438c208-f71f-494d-9329-29c71bafde36,Sell,0.658,29225.10,Limit,Trade,0.658,19298.34182976,29328.79,19230.1158,29225.10,-76.1100483,1,10,1683369611481,1683369619058,2023-05-06 10:40:15.269499904,61769.49784629998
BTCUSDT,cfe20e2a-c4ab-486f-8eff-c9ec6b705b5e,Sell,0.409,29223.00,Limit,Trade,0.409,11995.4738729,29328.79,11952.207,29223.00,-48.16740828,1,10,1683370980559,1683371018762,2023-05-06 11:03:19.660499968,61721.33043801998
BTCUSDT,02a873c6-15c7-4c53-8f8b-413053212355,Sell,0.495,29258.50,Limit,Trade,0.495,14517.74955273,29328.79,14482.9575,29258.50,-40.7233699,11,10,1683374117698,1683374163193,2023-05-06 11:55:40.445499904,61680.60706811998
BTCUSDT,7ad2496c-44f5-472f-b37a-1809c984c386,Sell,2.000,29072.20,Limit,Trade,2.000,58657.57395065,29328.79,58144.4,29072.20,-537.13141685,1,10,1683376833277,1683376847794,2023-05-06 12:40:40.535500032,61143.475651269975
BTCUSDT,18e96a1a-0451-4d5f-8e81-880089ece54d,Sell,0.251,29072.20,Limit,Trade,0.251,7361.5255308,29328.79,7297.1222,29072.20,-67.40999281,1,10,1683376847808,1683376847818,2023-05-06 12:40:47.812999936,61076.06565845998
BTCUSDT,89d7c18c-ae3a-4585-862b-7967f2a23781,Sell,0.588,29034.10,Limit,Trade,0.588,17245.32674148,29328.79,17072.0508,29034.10,-180.31898848,2,10,1683377158828,1683377159740,2023-05-06 12:45:59.284000000,60895.74666997998
BTCUSDT,34f7ad88-91db-4167-864e-446d1e950a66,Sell,0.540,29023.30,Limit,Trade,0.540,15837.5449666,29328.79,15672.582,29023.30,-171.43095426,16,10,1683377467853,1683377469571,2023-05-06 12:51:08.712000000,60724.315715719975
BTCUSDT,eefd9347-98c0-4bf1-9ac5-5e24d556a710,Sell,0.374,29038.20,Limit,Trade,0.374,10968.96632876,29328.79,10860.2868,29038.20,-113.15932062,2,10,1683378645905,1683378646079,2023-05-06 13:10:45.992000000,60611.15639509998
BTCUSDT,73edf306-649c-4ef5-9e1f-bf9babd3e120,Sell,0.559,29006.80,Limit,Trade,0.559,16394.79191908,29328.79,16214.8012,29006.80,-186.6860996,23,10,1683379063969,1683379067115,2023-05-06 13:17:45.542000128,60424.470295499974
BTCUSDT,98ec4319-012f-47d2-9966-e9001c22b407,Sell,0.703,29001.20,Limit,Trade,0.238,6980.25130009,29328.79,6902.2856,29001.20,-80.81630057,7,10,1683379879012,1683379924681,2023-05-06 13:31:41.846500096,60343.65399492998
BTCUSDT,50c9a0d8-c765-462e-a557-bae67a2ad223,Sell,0.465,28980.30,Limit,Trade,0.465,13637.88594353,29328.79,13475.8395,28980.30,-167.61569975,1,10,1683379977032,1683379989963,2023-05-06 13:33:03.497499904,60176.03829517998
BTCUSDT,c89a2942-afc8-4cca-9202-8475319da544,Sell,0.521,28916.10,Limit,Trade,0.027,791.87724833,29328.79,780.7347,28916.10,-11.46588983,1,10,1683380415059,1683380416860,2023-05-06 13:40:15.959500032,60164.57240534998
BTCUSDT,842e893c-15b6-433f-8685-f627c0f6b8b0,Sell,0.494,28899.00,Limit,Trade,0.494,14488.42076581,29328.79,14276.106,28899.00,-218.23054875,1,10,1683380446069,1683380447602,2023-05-06 13:40:46.835500032,59946.34185659998
BTCUSDT,73480b3c-71ce-4db9-a929-8401aaae6b31,Sell,1.042,28928.90,Limit,Trade,1.042,30560.59602829,29328.79,30143.9138,28928.90,-429.16108182,1,10,1683380751085,1683380766310,2023-05-06 13:45:58.697499904,59517.18077477998
BTCUSDT,f049217e-3973-443e-aa23-c18f46b983a8,Sell,1.989,28950.10,Limit,Trade,1.989,58334.95729392,29328.79,57581.7489,28950.10,-777.02923695,5,10,1683381057111,1683381066337,2023-05-06 13:51:01.724000000,58740.15153782998
BTCUSDT,2217e217-ec96-4e89-8d0e-3054a4c96d9e,Sell,0.845,28917.90,Limit,Trade,0.845,24782.82499413,29328.79,24435.6255,28917.90,-357.31891587,7,10,1683381659162,1683381670427,2023-05-06 14:01:04.794500096,58382.832621959984
BTCUSDT,f55ef545-5dd3-4bb4-978d-9557b8291e6c,Sell,1.970,28900.10,Limit,Trade,1.970,57777.71034141,29328.79,56933.197,28900.10,-868.10466491,1,10,1683381753171,1683381880323,2023-05-06 14:03:36.747000064,57514.72795704998
BTCUSDT,d4d94d30-fce9-4699-be96-7c2866264792,Sell,0.495,28606.20,Limit,Trade,0.495,14517.74955278,29328.79,14160.069,28606.20,-363.60541226,2,10,1683382204482,1683382212468,2023-05-06 14:10:08.475000064,57151.12254478998
BTCUSDT,79756bec-b5b5-474e-a958-9cea46de3462,Sell,2.000,28685.40,Limit,Trade,2.000,58540.91099395,29270.46,57370.8,28685.40,-1192.50694195,41,10,1683382512213,1683382516921,2023-05-06 14:15:14.567000064,55958.61560283998
BTCUSDT,b6ef8de5-7630-4fd9-a191-ac3429d2906e,Sell,1.357,28685.40,Limit,Trade,1.357,39720.00810957,29270.46,38926.0878,28685.40,-809.1159606,1,10,1683382516933,1683382516933,2023-05-06 14:15:16.932999936,55149.49964223998
BTCUSDT,671395ce-638f-4e16-9ff8-1c2007893151,Sell,2.000,28642.20,Limit,Trade,2.000,58540.91099421,29270.46,57284.4,28642.20,-1278.90521467,1,10,1683382777223,1683382784552,2023-05-06 14:19:40.887500032,53870.59442756998
BTCUSDT,143d243f-0b05-473b-9c9f-2564165e170d,Sell,0.913,28642.20,Limit,Trade,0.913,26723.92586885,29270.46,26153.1589,28645.30,-590.92818747,1,10,1683382784563,1683382784564,2023-05-06 14:19:44.563500032,53279.66624009998
BTCUSDT,f44361f5-f570-4462-9149-eff707088fea,Sell,1.332,28630.60,Limit,Trade,1.332,38988.24672214,29270.46,38135.9592,28630.60,-867.20176395,1,10,1683382881248,1683382911815,2023-05-06 14:21:36.531500032,52412.46447614998
BTCUSDT,079eac41-a651-4c7c-ba02-bbe753fff11a,Sell,0.902,28606.50,Limit,Trade,0.120,3512.45465964,29270.46,3432.78,28606.50,-81.01822716,3,10,1683383217284,1683383222356,2023-05-06 14:26:59.820000000,52331.44624898998
BTCUSDT,20f74650-75c5-41d6-a014-32fb5c6ce330,Sell,0.782,28602.30,Limit,Trade,0.782,22889.49619865,29270.46,22366.9986,28602.30,-531.25311475,17,10,1683383228294,1683383232752,2023-05-06 14:27:10.523000064,51800.193134239984
BTCUSDT,a7117056-51be-460b-9104-91acebd2bd37,Sell,0.337,28600.10,Limit,Trade,0.337,9864.14350252,29270.46,9638.2337,28600.10,-229.68294491,1,10,1683383418305,1683383421261,2023-05-06 14:30:19.783000064,51570.51018932999
BTCUSDT,b37f058b-4010-4a8d-a5c1-bef2c71e59e2,Sell,0.331,28603.80,Limit,Trade,0.331,9688.52076953,29270.46,9467.8578,28603.80,-224.3689588,2,10,1683383724325,1683383741754,2023-05-06 14:35:33.039500032,51346.14123052999
BTCUSDT,87b5ac93-de76-4268-bbbf-52248d2bf969,Sell,0.327,28593.40,Limit,Trade,0.327,9571.43894753,29270.46,9350.0418,28593.40,-225.05828339,5,10,1683384314356,1683384352120,2023-05-06 14:45:33.238000128,51121.08294713999
BTCUSDT,3c429faa-e6e0-40ec-86a7-f576dfc7f570,Sell,0.429,28590.90,Limit,Trade,0.429,12557.02540813,29270.46,12265.4961,28590.90,-296.33242802,23,10,1683384923402,1683384943176,2023-05-06 14:55:33.288999936,50824.75051911999
BTCUSDT,0d1c1e7f-9a6a-4a1e-8a56-dd33ef7da2cb,Sell,0.405,28574.80,Limit,Trade,0.405,11832.92635846,29217.10,11572.794,28574.80,-264.33727073,3,10,1683385209443,1683385219949,2023-05-06 15:00:14.696000000,50560.41324838999
BTCUSDT,12d950ad-7066-4aed-80ac-3ee1a611b569,Sell,2.000,28481.80,Limit,Trade,2.000,58434.20423944,29217.10,56966,28483.00,-1510.61264637,2,10,1683385860262,1683385860262,2023-05-06 15:11:00.262000128,49049.80060201999
BTCUSDT,9cf6305e-4cf2-49f5-8189-997a53a26fe7,Sell,1.533,28481.80,Limit,Trade,1.533,44789.81754953,29217.10,43664.439,28483.00,-1157.88459345,1,10,1683385860271,1683385860272,2023-05-06 15:11:00.271500032,47891.91600856999
BTCUSDT,1f18f67d-db30-49c2-bbe1-4267f2ab02d5,Sell,2.000,28481.80,Limit,Trade,2.000,58434.20423943,29217.10,56963.6,28481.80,-1491.36551836,1,10,1683385859491,1683385860242,2023-05-06 15:10:59.866500096,46400.55049020999
BTCUSDT,64e258ab-4739-4bbf-b20a-e88b6cdc82a2,Sell,1.714,28500.10,Limit,Trade,1.714,50078.1130332,29217.10,48849.1714,28500.10,-1246.73467657,1,10,1683386430514,1683386479408,2023-05-06 15:20:54.960999936,45153.815813639994
BTCUSDT,0a8ec112-4163-47cb-b8a2-bee9631d3a0e,Sell,0.677,28556.90,Limit,Trade,0.188,5492.81519847,29217.10,5368.6972,28556.90,-126.06984102,7,10,1683387032540,1683387042623,2023-05-06 15:30:37.581499904,45027.745972619996
BTCUSDT,6ff5001d-2910-4b03-95f5-5a81c284ed8b,Sell,0.489,28554.20,Limit,Trade,0.489,14287.16293651,29217.10,13963.0038,28554.20,-329.23597727,5,10,1683387049551,1683387051798,2023-05-06 15:30:50.674500096,44698.509995349996
BTCUSDT,55f98e0b-75ca-458c-8313-3c4c919decdb,Sell,0.988,28547.90,Limit,Trade,0.988,28866.49689428,29217.10,28205.3252,28547.90,-671.42907222,2,10,1683387358576,1683387370204,2023-05-06 15:36:04.390000128,44027.08092312999
BTCUSDT,18284f85-6106-48cb-a508-998cddaa89c6,Sell,1.962,28555.10,Limit,Trade,1.962,57323.9543589,29217.10,56025.1062,28555.10,-1319.21784985,1,10,1683387605590,1683387640340,2023-05-06 15:40:22.964999936,42707.863073279994
BTCUSDT,36eacd60-d3d4-49a3-ba06-c2c759ebda7c,Sell,1.693,28588.10,Limit,Trade,1.693,49464.55388869,29217.10,48399.6533,28588.10,-1082.47861065,1,10,1683387939610,1683387942271,2023-05-06 15:45:40.940499968,41625.38446262999
BTCUSDT,3f2aed12-bc53-43bd-992a-577bea9a3a46,Sell,1.679,28575.70,Limit,Trade,1.679,49055.51445899,29217.10,47978.6003,28575.70,-1094.34640576,10,10,1683388263644,1683388272935,2023-05-06 15:51:08.289499904,40531.03805686999
BTCUSDT,5763aeba-80f5-49b4-b1e5-3b29318a02af,Sell,0.840,28568.50,Limit,Trade,0.840,24542.36578057,29217.10,23997.54,28568.50,-553.5469743,1,10,1683388567661,1683388576828,2023-05-06 15:56:12.244499968,39977.49108256999
BTCUSDT,a20f7eca-cfe1-46cb-a072-b3cc806c122e,Sell,0.836,28547.10,Limit,Trade,0.836,24425.49737209,29217.10,23865.3756,28547.10,-571.18931317,1,10,1683388992694,1683389003544,2023-05-06 16:03:18.119000064,39406.301769399994
BTCUSDT,32ef0f7b-dbf7-4e7b-925b-a684b5590470,Sell,0.591,28630.10,Limit,Trade,0.591,17267.30735276,29217.10,16920.3891,28630.10,-354.74329695,1,10,1683390018739,1683390019212,2023-05-06 16:20:18.975500032,39051.55847244999
BTCUSDT,26bc1b29-ce6b-4e27-ab53-fb84ab3a5d56,Sell,2.000,28656.10,Limit,Trade,2.000,58434.20423927,29217.10,57312.2,28656.10,-1148.48597025,28,10,1683390668772,1683390693254,2023-05-06 16:31:21.012999936,37903.07250219999
BTCUSDT,aaa554a8-ab4e-497f-8065-d393d1d600cb,Sell,1.078,28653.00,Limit,Trade,1.078,31496.0360851,29217.10,30887.934,28653.00,-622.37567131,2,10,1683390713781,1683390714194,2023-05-06 16:31:53.987500032,37280.69683088999
BTCUSDT,e700a9e2-fb4a-4f1c-9085-c40974c9d0c3,Sell,0.052,28754.00,Limit,Trade,0.052,1519.28931022,29217.10,1495.4628,28758.90,-25.083418,1,10,1683393994264,1683393994264,2023-05-06 17:26:34.264000000,37255.61341288999
BTCUSDT,0f8041a3-5264-437f-a159-f468bc310a60,Sell,2.000,28759.00,Limit,Trade,2.000,58434.20423954,29217.10,57518,28759.00,-942.69008663,2,10,1683393993032,1683393994254,2023-05-06 17:26:33.643000064,36312.92332625999
